Time,Average,Year,Month,Day,YearMonth,Index
2021-03-17,59.126412146367066,2021,3,17,2021-03,1
2021-03-18,59.19861111111112,2021,3,18,2021-03,1
2021-03-19,59.366666666666674,2021,3,19,2021-03,1
2021-03-20,63.25555555555555,2021,3,20,2021-03,1
2021-03-21,62.169444444444444,2021,3,21,2021-03,1
2021-03-22,58.17361111111111,2021,3,22,2021-03,1
2021-03-23,58.66111111111111,2021,3,23,2021-03,1
2021-03-24,58.79861111111111,2021,3,24,2021-03,1
2021-03-25,58.59861111111111,2021,3,25,2021-03,1
2021-03-26,59.21111111111111,2021,3,26,2021-03,1
2021-03-27,59.34861111111111,2021,3,27,2021-03,1
2021-03-28,71.42777777777778,2021,3,28,2021-03,1
2021-03-29,57.7625,2021,3,29,2021-03,1
2021-03-30,58.6875,2021,3,30,2021-03,1
2021-03-31,58.94027777777777,2021,3,31,2021-03,1
2021-04-01,58.925,2021,4,1,2021-04,2
2021-04-02,58.740277777777784,2021,4,2,2021-04,2
2021-04-03,58.493055555555564,2021,4,3,2021-04,2
2021-04-04,60.78611111111111,2021,4,4,2021-04,2
2021-04-05,57.25138888888889,2021,4,5,2021-04,2
2021-04-06,57.819444444444436,2021,4,6,2021-04,2
2021-04-07,58.60138888888889,2021,4,7,2021-04,2
2021-04-08,58.88749999999999,2021,4,8,2021-04,2
2021-04-09,58.78888888888889,2021,4,9,2021-04,2
2021-04-10,58.88055555555555,2021,4,10,2021-04,2
2021-04-11,59.516666666666666,2021,4,11,2021-04,2
2021-04-12,61.53055555555555,2021,4,12,2021-04,2
2021-04-13,61.54722222222222,2021,4,13,2021-04,2
2021-04-14,57.659722222222214,2021,4,14,2021-04,2
2021-04-15,58.386111111111106,2021,4,15,2021-04,2
2021-04-16,59.93055555555556,2021,4,16,2021-04,2
2021-04-17,61.87777777777778,2021,4,17,2021-04,2
2021-04-18,57.966666666666676,2021,4,18,2021-04,2
2021-04-19,58.45277777777778,2021,4,19,2021-04,2
2021-04-20,58.53055555555555,2021,4,20,2021-04,2
2021-04-21,59.455555555555556,2021,4,21,2021-04,2
2021-04-22,59.53333333333334,2021,4,22,2021-04,2
2021-04-23,59.03611111111111,2021,4,23,2021-04,2
2021-04-24,59.34027777777777,2021,4,24,2021-04,2
2021-04-25,59.206944444444446,2021,4,25,2021-04,2
2021-04-26,58.72777777777778,2021,4,26,2021-04,2
2021-04-27,59.322222222222216,2021,4,27,2021-04,2
2021-04-28,60.08888888888888,2021,4,28,2021-04,2
2021-04-29,62.77222222222222,2021,4,29,2021-04,2
2021-04-30,57.37916666666668,2021,4,30,2021-04,2
2021-05-01,58.43333333333334,2021,5,1,2021-05,3
2021-05-02,58.5875,2021,5,2,2021-05,3
2021-05-03,58.19444444444444,2021,5,3,2021-05,3
2021-05-04,58.51666666666667,2021,5,4,2021-05,3
2021-05-05,66.75277777777777,2021,5,5,2021-05,3
2021-05-06,57.863888888888894,2021,5,6,2021-05,3
2021-05-07,59.845833333333324,2021,5,7,2021-05,3
2021-05-08,57.86111111111111,2021,5,8,2021-05,3
2021-05-09,57.91111111111111,2021,5,9,2021-05,3
2021-05-10,58.544444444444444,2021,5,10,2021-05,3
2021-05-11,59.43611111111111,2021,5,11,2021-05,3
2021-05-12,62.168055555555554,2021,5,12,2021-05,3
2021-05-13,57.669444444444444,2021,5,13,2021-05,3
2021-05-14,57.70138888888889,2021,5,14,2021-05,3
2021-05-15,60.17590326340327,2021,5,15,2021-05,3
2021-05-16,57.725,2021,5,16,2021-05,3
2021-05-17,59.61111111111111,2021,5,17,2021-05,3
2021-05-18,58.25,2021,5,18,2021-05,3
2021-05-19,57.82638888888889,2021,5,19,2021-05,3
2021-05-20,70.23472222222222,2021,5,20,2021-05,3
2021-05-21,58.73472222222223,2021,5,21,2021-05,3
2021-05-22,56.91805555555554,2021,5,22,2021-05,3
2021-05-23,57.99861111111111,2021,5,23,2021-05,3
2021-05-24,62.88888888888889,2021,5,24,2021-05,3
2021-05-25,56.802777777777784,2021,5,25,2021-05,3
2021-05-26,59.19305555555557,2021,5,26,2021-05,3
2021-05-27,68.22916666666666,2021,5,27,2021-05,3
2021-05-28,56.82777777777777,2021,5,28,2021-05,3
2021-05-29,57.383333333333326,2021,5,29,2021-05,3
2021-05-30,58.544444444444444,2021,5,30,2021-05,3
2021-05-31,58.93611111111111,2021,5,31,2021-05,3
2021-06-01,59.05833333333332,2021,6,1,2021-06,4
2021-06-02,58.43194444444445,2021,6,2,2021-06,4
2021-06-03,65.07222222222222,2021,6,3,2021-06,4
2021-06-04,68.11527777777778,2021,6,4,2021-06,4
2021-06-05,57.24166666666666,2021,6,5,2021-06,4
2021-06-06,57.5375,2021,6,6,2021-06,4
2021-06-07,57.79722222222223,2021,6,7,2021-06,4
2021-06-08,58.30555555555556,2021,6,8,2021-06,4
2021-06-09,59.18611111111111,2021,6,9,2021-06,4
2021-06-10,58.64861111111111,2021,6,10,2021-06,4
2021-06-11,58.34861111111111,2021,6,11,2021-06,4
2021-06-12,58.63055555555555,2021,6,12,2021-06,4
2021-06-13,58.652777777777786,2021,6,13,2021-06,4
2021-06-14,58.46805555555555,2021,6,14,2021-06,4
2021-06-15,58.383333333333326,2021,6,15,2021-06,4
2021-06-16,58.83611111111111,2021,6,16,2021-06,4
2021-06-17,57.4875,2021,6,17,2021-06,4
2021-06-18,65.49583333333332,2021,6,18,2021-06,4
2021-06-19,59.729166666666664,2021,6,19,2021-06,4
2021-06-20,58.39999999999999,2021,6,20,2021-06,4
2021-06-21,59.034722222222214,2021,6,21,2021-06,4
2021-06-22,58.823611111111106,2021,6,22,2021-06,4
2021-06-23,59.25694444444444,2021,6,23,2021-06,4
2021-06-24,59.03611111111111,2021,6,24,2021-06,4
2021-06-25,59.24722222222223,2021,6,25,2021-06,4
2021-06-26,59.55833333333334,2021,6,26,2021-06,4
2021-06-27,59.26527777777778,2021,6,27,2021-06,4
2021-06-28,60.277777777777786,2021,6,28,2021-06,4
2021-06-29,59.55,2021,6,29,2021-06,4
2021-06-30,59.65468142968143,2021,6,30,2021-06,4
2021-07-01,59.99583333333334,2021,7,1,2021-07,5
2021-07-02,59.61666666666666,2021,7,2,2021-07,5
2021-07-03,60.511111111111106,2021,7,3,2021-07,5
2021-07-04,58.20555555555554,2021,7,4,2021-07,5
2021-07-05,58.197222222222216,2021,7,5,2021-07,5
2021-07-06,58.76527777777778,2021,7,6,2021-07,5
2021-07-07,58.6375,2021,7,7,2021-07,5
2021-07-08,58.697222222222216,2021,7,8,2021-07,5
2021-07-09,65.39861111111111,2021,7,9,2021-07,5
2021-07-10,59.44027777777777,2021,7,10,2021-07,5
2021-07-11,57.98611111111111,2021,7,11,2021-07,5
2021-07-12,58.08888888888889,2021,7,12,2021-07,5
2021-07-13,58.35138888888889,2021,7,13,2021-07,5
2021-07-14,58.73472222222223,2021,7,14,2021-07,5
2021-07-15,58.731944444444444,2021,7,15,2021-07,5
2021-07-16,58.7875,2021,7,16,2021-07,5
