Time,Average,Year,Month,Day,YearMonth,Index
2021-03-17,48.923976608187125,2021,3,17,2021-03,1
2021-03-18,49.28654970760233,2021,3,18,2021-03,1
2021-03-19,49.28618421052631,2021,3,19,2021-03,1
2021-03-20,50.100877192982466,2021,3,20,2021-03,1
2021-03-21,56.96454678362572,2021,3,21,2021-03,1
2021-03-22,49.808579213184466,2021,3,22,2021-03,1
2021-03-23,48.42404306220095,2021,3,23,2021-03,1
2021-03-24,48.54970760233918,2021,3,24,2021-03,1
2021-03-25,48.878924998689634,2021,3,25,2021-03,1
2021-03-26,48.66959064327485,2021,3,26,2021-03,1
2021-03-27,48.97733918128656,2021,3,27,2021-03,1
2021-03-28,51.730263157894754,2021,3,28,2021-03,1
2021-03-29,48.32748538011695,2021,3,29,2021-03,1
2021-03-30,49.06818081250976,2021,3,30,2021-03,1
2021-03-31,48.87097953216374,2021,3,31,2021-03,1
2021-04-01,49.145102339181285,2021,4,1,2021-04,2
2021-04-02,48.959064327485386,2021,4,2,2021-04,2
2021-04-03,48.81615497076024,2021,4,3,2021-04,2
2021-04-04,51.81834795321638,2021,4,4,2021-04,2
2021-04-05,48.41337719298245,2021,4,5,2021-04,2
2021-04-06,49.1077909663436,2021,4,6,2021-04,2
2021-04-07,48.18834089886721,2021,4,7,2021-04,2
2021-04-08,48.532973322493355,2021,4,8,2021-04,2
2021-04-09,48.38523391812866,2021,4,9,2021-04,2
2021-04-10,48.62317251461989,2021,4,10,2021-04,2
2021-04-11,48.96198830409357,2021,4,11,2021-04,2
2021-04-12,48.8125,2021,4,12,2021-04,2
2021-04-13,49.89290935672515,2021,4,13,2021-04,2
2021-04-14,49.75146198830408,2021,4,14,2021-04,2
2021-04-15,48.5281432748538,2021,4,15,2021-04,2
2021-04-16,48.99269005847954,2021,4,16,2021-04,2
2021-04-17,52.78618421052631,2021,4,17,2021-04,2
2021-04-18,49.04276315789474,2021,4,18,2021-04,2
2021-04-19,48.55737789308953,2021,4,19,2021-04,2
2021-04-20,48.78252923976608,2021,4,20,2021-04,2
2021-04-21,48.87536549707603,2021,4,21,2021-04,2
2021-04-22,48.81286549707603,2021,4,22,2021-04,2
2021-04-23,48.95504385964912,2021,4,23,2021-04,2
2021-04-24,48.90533625730994,2021,4,24,2021-04,2
2021-04-25,48.888888888888886,2021,4,25,2021-04,2
2021-04-26,48.75036549707602,2021,4,26,2021-04,2
2021-04-27,49.220029239766085,2021,4,27,2021-04,2
2021-04-28,50.065423976608194,2021,4,28,2021-04,2
2021-04-29,51.04020467836257,2021,4,29,2021-04,2
2021-04-30,47.962719298245624,2021,4,30,2021-04,2
2021-05-01,49.12573099415204,2021,5,1,2021-05,3
2021-05-02,48.82419590643274,2021,5,2,2021-05,3
2021-05-03,48.38157894736841,2021,5,3,2021-05,3
2021-05-04,48.656432748538016,2021,5,4,2021-05,3
2021-05-05,51.69444444444445,2021,5,5,2021-05,3
2021-05-06,48.148391812865505,2021,5,6,2021-05,3
2021-05-07,49.864035087719294,2021,5,7,2021-05,3
2021-05-08,48.36586257309941,2021,5,8,2021-05,3
2021-05-09,48.66922514619883,2021,5,9,2021-05,3
2021-05-10,48.75877192982456,2021,5,10,2021-05,3
2021-05-11,49.051169590643276,2021,5,11,2021-05,3
2021-05-12,50.57928153717627,2021,5,12,2021-05,3
2021-05-13,48.59576023391813,2021,5,13,2021-05,3
2021-05-14,48.72149122807018,2021,5,14,2021-05,3
2021-05-15,49.12061403508772,2021,5,15,2021-05,3
2021-05-16,49.10709064327486,2021,5,16,2021-05,3
2021-05-17,50.388157894736835,2021,5,17,2021-05,3
2021-05-18,50.4312865497076,2021,5,18,2021-05,3
2021-05-19,50.3453947368421,2021,5,19,2021-05,3
2021-05-20,50.71162280701755,2021,5,20,2021-05,3
2021-05-21,51.057383040935676,2021,5,21,2021-05,3
2021-05-22,48.04166666666668,2021,5,22,2021-05,3
2021-05-23,48.57711988304093,2021,5,23,2021-05,3
2021-05-24,51.59612573099415,2021,5,24,2021-05,3
2021-05-25,48.20504385964912,2021,5,25,2021-05,3
2021-05-26,48.40514075887393,2021,5,26,2021-05,3
2021-05-27,54.16630116959064,2021,5,27,2021-05,3
2021-05-28,48.00678330595226,2021,5,28,2021-05,3
2021-05-29,48.500365497076025,2021,5,29,2021-05,3
2021-05-30,48.85635964912281,2021,5,30,2021-05,3
2021-05-31,49.04225401803778,2021,5,31,2021-05,3
2021-06-01,49.23556283203278,2021,6,1,2021-06,4
2021-06-02,49.26526844377889,2021,6,2,2021-06,4
